user_id,spotify_id
354690,3Ji7FqHLWHl0U9b2TmHpXW
419595,2W2dJTVyLI1RvkCNsqP9Ru
461270,1uUfUcoXa6KUFeHmbRMzrj
447344,2vcMDHWJhlUyreydJPPNMS
419596,0Y9GKqrGE5go1xp1RIfYMM
396395,184XFdAqhhXg3oMgXWuuhQ
354691,7xkAOnQq9EyuG97VrveMbT
484525,0YBiAcssJnGOBNetBiQLfX
405754,4K15Vhzy5pthLIP1wH3T1l
405755,30XwP1RF8Ychrz6J2twuwz
396396,4MkRurwKsXErZFFmxPsuYG
470647,7usGMEBTFWwK2twW6oU5Lw
419597,1puw6ZQx3Imp9ZoDfUJMBL
461272,7x88SG0slMJPx901y3797n
447345,43tRhxoiOjovbb1gHDhR91
433516,1aP1VeelcQixK6bou6VrR2
484526,3uBlQ4juVq85zFkGnyrcXb
382558,4EG5uhH9VzHvihWbdjJyVG
419598,31S4oWlvGl1WVw4UTQmsGS
396398,6oOAP9o5Hqmtzffr6OyQ9y
447347,54y3Jm8NZQngbfzynFAkDY
23693,4Oaqbf07Dlf8VmKO4W5GN0
23694,4LQlLBaLTEC9pzoded38hd
354694,62Xs1l128PZc5qhVhWSnwM
23676,5cp4HsFkRZLEIJz6XaFH78
23685,0biJwm3yCNmoeT8yq39QN3
419599,5VoRuh6PWR4T2nQ5BjUr7S
461274,6KXxSJSRFwAXN29VPO1hZk
484528,4Zb8tP1sjlhJgWtABrkW9p
354695,1QpumFunN1y43iGLQYFTbx
396399,7jcAzy4tZXBTIlRBOFNYNh
382560,4cpQ6rtsrsGTOPioevJQCb
419600,5RcjbF4o0CDf0viUSzRwoX
405758,0F967tnzT1um2OGptMGTyA
461275,0RTkGSIMaz1QIqMaJK0F61
447348,4nZ262YFVi1H82s1f6AXFF
396400,11k1xrsOSVsAXPKgNU2tmQ
382561,6GRectig19HBmG0F2LDup9
405759,5u7VOICvVPlQjShYLDzkHU
23845,47DUNMLWAlBxtdfy6TZVYJ
484530,6JWwvyTiRMqYxmsD6haHGo
419602,3mm0T3La8F8xiWczL5YgsE
354697,2mIOimqNnPGF7Jce7kUbvX
461278,1Srjqvwgwm0DYg7GPYPQQi
405761,3vl2ux4AZhoy7dxNcZOgmv
447352,4yvNSEOsv05JZDTMfSVqr8
9,5e2WCQCvRUo05S2uTk2xVC
419604,2jxnVuIEXY9BHNf9bPj3OC
447353,7MXoVVCqFuSHzJ6j78z5Kn
354701,4lKKWVLolHaGFrkyj2244N
405762,5E4ilYk0rjmkFiuGelDhEn
461279,2fU21dnNSlXKw4u9Nit41Q
382565,3lH9ccZRjOjNPFMl1sQlX5
24197,34bxrIQnATFXq8cLXUvKCi
461280,7l9DuDLfqfQXQ2y3QOJHmi
447354,5G0OQyZWHHMksyeyWqEhI6
419606,7kLs0SpseGAr4xIqjFDl0j
396431,2F6KnU24pbKR61iQIuFNUc
447355,4xGyicthD9IML06nBcaqzV
419607,17VDYHszVXo4n3wiyIzGgN
396432,1MP8Z3KPVLxypzewgMwDeq
382567,2SEFpTG5NsUyTzCZKmHUJL
461283,6HRtKfqrK5kTtYUuCrx4Gm
447356,5W72SMfejuIL91HNvarPJR
396433,349BVlDcnXoaIAAxUsDBAE
24474,2Aw1tdOeia4d6LpdRrzQzS
461284,284gfU2jTQOAWk8WJgYKUj
396434,2emKGzmpHRtJjN93aTdSad
484538,4F0NFknxpBDipvIXQEMKvl
382570,4pLDMEKzApEk19E968HDNJ
396435,5IrHCF2p3cApjEr1TSucyZ
447359,56qYC239peaDZOR9f6MUDP
470659,6OxSa6o8PF8r1ru6dPZo6K
419610,5dr5vsvHp2e2Bt27HAMVNm
419611,1GFb1rTsfVtqsrB1EiYOMB
447360,2GsQsa3SbTKVOo2g5d0JGO
24659,7awIyklDYFornCBTP3Ks48
447361,7pvN66miDk4EBqeIp3rm1e
382572,5Lqi6S7QcGH761eRmhZi1W
461291,5NPXuCF39bQHFnMfpkQdZc
447362,2IP2R0QLCGlMFyBQgXTCPa
396438,47SNU2TeTDVbKBpsjCY1rE
484542,5HRYI06ltRnJnq1mtnGM32
447363,27f7BFYkmucQM9LI3Qnahn
382575,3LIH4Ot5fJidiXgjSGYtv7
438037,1DtsXHoVPqiCH7eHMrW4JV
419642,1cct3fWNlrCfNfL7x38Qp8
419643,7CnVoffSQGu2DO3JDxcijm
396440,0j9UYuaxqRc8wKiQsAk2Cj
461294,3Q3cFeZ4YeUukhNooeNjQE
447364,30gBmn4ulk2HuAuMFiGTqa
28350,7KXcBs8tmBcbyIRLtGKkP3
419644,7fR3d3WnnJzH0uhXl8kRTH
438039,0nZrX87LLgrpZR08lJXgMw
447365,7ceIeH4QrefVupokwOfhta
382577,15yhwbsana4VetpPmmPtPc
25083,6gvPXK2bsGJz2DDPiS5n0N
25119,0jtk4THPIQUpWxi3cqnzHP
461296,6s5UBQ6pztKVSizsulzF3M
419645,2dNnJIEECfh07bv1jwmfTL
447366,1e2IcE1eDDXsOS6CFcmrkC
447367,6SpQ6ZsXUfXqAsASx1IruC
419646,0u4uKQhQSEKdroT8EJ5PUB
382579,0vwaYgWO5SzwNuQfLuVPW8
25193,0GF0eV8RKfAaFQ2zHjSqEG
461297,0BB6Gq1EbJHUkXt61SZx0e
484547,746Cn3of1Y3sEkYGGye3We
447368,19sOsgh1Yo8Ib4pCduel1P
10642,2qU2BGsOBGJB25qQBxUqgf
419647,2QLHZTm3OyQz5oK0meRrGF
25287,0obscbWtR3p5QdDuljFMz7
451968,75VOxAPND0OEBUvxkW8NQt
25378,58x1dv1Q891aW8IyitEodh
419649,3r8RMHQu9PKx8UxldnDvFw
447370,3Bx39pxvdV5cEUHK46SSZt
438043,1OYL77ezknmygJkmbBkm3m
419650,1EP93Oi1opD3jsOyXtbYKD
14206,2BlDFB0ItvJP0Li5tJnGxC
25520,1xI4nO7psUYtAEqeNiztIZ
461301,6S60c0E74wN8eC8X7OCuWu
461302,6FOtFpb8FCZo2q3RhyHpWE
419652,6YDFmFq2NUNZACnbUsbGPu
25646,2idqblD8DqWcfLiz4ELQNH
447373,5eVRvZhybRhAq7TcbBDE50
484554,7eBJ37BH1WwZ3JgYvGUfIs
461303,5tPmE63ObH7mfL62J4XXhi
447374,0eey7XNalAkhkiopaO2M3Y
461305,4jLPCOytBIbw8ZbzNvjUaz
447375,01eDQBhvuUyxSAXnQhTHvP
484556,6G5IMNkkElh5yaHcGBtg2C
447376,1OqImp8qBLKCUaJ8c6fq0U
160543,4ojdxqwTW9p8eNUCAyOsGy
484557,1iPDwK9xOfmxwWPi1YniYl
447377,77rk8Oujbe3RUwwwmBCsda
461307,4o57hwFGH0tl6A2pjKoqdp
26041,67y7YSjDGftywrcpSL8cE9
26059,7ehY2tr5iSd8b18CweDSej
484560,5edV6QaeMSAGST1Iol5b6s
461308,6wJ3HcyOVJERojv2MRYrBn
26112,77KcskWpSOBr8mw2ec9oRz
424157,7cSU6IxVqij13Jmtl6PZfb
26212,2bR4g2S1mrjvo7cEDLzZRR
23,1pXMpZ5naNbGArl4Q1DGhs
31,3GznvHxIVOUCw9pmG76Nno
33,2vjzdOU9wy0flWHeQI3d6c
26292,6LWGftwSO3S2zHCmDWJpNA
40,4TJVX2FfoQKIVESztwvwVS
26293,5ZW02eSmRQSgWX4S8QzAZX
461336,6GzJDY171oHEEUgvoais06
26296,0c367DyYBAMBLnTX9c4vnG
61,4Y7lEpGZL5AsgZhzjBjYya
88,4OCjOBEzP8yTUPh6puX8ly
72,5PJrA4AsPWMQVKvHYcFqsp
65,0ssl0AzN5WYHeyBvzCNy4d
67,3qKl1S1KWf6j14Jg31M1Li
26540,4kTGasyoosdY3faxs1i2zt
447415,64qE20fQAZ86e6ZHgQtZ6w
461339,001n3SIuUoK1XwgyfQZaph
424167,43S7Z1qR4vRZQz8AL9aelj
447416,2k6OHQ4UeQYycJZjboRRdj
447417,3mHm5AxkdAGVHz5P9HtBsj
424168,0XilNKZaQEvUz3X571uXCW
44,2YEFQTXVGZSspfPFeFiDrl
26753,6ND93iUDY2Rc3T6lclz8dG
461343,4skbqRbWCd93aVKMeADBaZ
85,4aqFxUUZMhGXJhyKIMmHQU
447418,2UUjkloEG6oq2vNHExSXZD
34,4vBjqyZSwW1mee1gXfo9Cv
26754,1gN4eEPp41os50mQrk1F6a
424170,3PAmrPwUsjvqVMV1vtISpH
447419,4CExqCqxXPkLXREPeRIy6Q
484569,3vPlqPnE0BZKjaPqvEA6QL
447420,4CCIpapeJ5KNIM2acbKydt
26958,7HD7VEbNjBbZcpvGEypdjp
461349,5i7nT4ny9ziwgKkIQqoxMe
447421,7sRgKJVBpJ0lwFZH4Z2PV1
484571,10ZJGrFuNn421hFQkFKliQ
447422,0xOm4NibRJErA5rRvPZ1Kb
424173,6VN2dq2NFL7c9uuStpnGhZ
27067,3i6G93UHfF0fvrKnUg36uv
461350,2exPWsjhoUPRAXOuiCRUgW
447423,4wiSJEpN22k5j8Vgldb5MK
424174,5NfH39bGS9aOfC1k40Nv6b
19929,6PfkG7WGJAqPH1FDSpBwD7
424175,5ZwwVqHhHWkV9HKcYzSNKc
12,7MOpb0hgwnTxr3lCNPPVGR
23751,7yzXj2QmcZKis5V7qetC7A
484574,0TdylAuojJm3u5Gpbw4R9Y
447425,5QS9kt4vpBuruMJDplhsIq
424176,0UJUezwojtwDxQbiy6DurJ
2146,5eATUoLTafitqpoDRpRbwR
2150,3MyZXmZbmZVac9x17a7Thl
925,6dgqufCJCY8ZUpaQwvMtvx
484577,1KxYTEoVRJJrunEDMlYQm5
484578,6FYMOM7KmMCHxLCw2NZDpU
27522,12INfeCUqNuR2Iy4U5QdTr
27595,1eZS9tmup5gEujYw3L9CPb
484579,6VixI1Abe7e3mV3ScdQmg1
1902,3lOmv1v5gfdtBwvRufzjtr
447431,1LKGSEPso33OnJ1fZxsQVP
14,6VcXjtZBueCzpqWFqg29O7
447432,3cy3oK2FNYd0AdflpeTpgG
16,2hYPsr25gOfRQCsz7Boe1Q
1351,307cNcicazNaJqWnsItdQg
447433,2zyroa0ADUzVWVxPNSGRT0
27,1M7FGvgTp0ftLNZiKS61fp
20243,2huvC3Td1akcsub9Scg4Bg
447434,5Jb7IlCoetYKu8sHk93XGr
484585,3KXdnD4mhnYc6wB51bTv5H
27977,0F49ndmcTAiFENdZ3Emyk4
447437,2YbLvGtDtOq65vx73cnPlU
101,4RvaqCAeKu0wKQ8Sliz3AZ
447439,1y5NhJ01v5X1Ql29lU7V8e
95,09XlGeIi4ig81GQDaec7i6
106,113JeJYtNW38BCbXzNLXKq
157,1DvsyWazXfZFoI4PvnJSSp
447440,5deANg4rm4HDHnCaa5O5V4
94,2attj72mDzqGW51nnkdpuc
19854,3jBBUJb1ugQtiBV1fxJ73t
447441,6iRKnXGoDegUsRqRZ5SBlK
128,1TXDxqGPOp6aoz6UyAE4O0
125,6h6mjJeXlCiAMWTTwB8obC
126,0fW4S8s87kfIrM4MhzQcOj
188299,6ULpIDQncJIaMJBS0FOTfi
113,486eivvjMrA8ZyjYzlie10
149,4tcCZDHggumU31EJ2ExbKU
28673,3tF4YVJtyJYhVF79U7qZ48
129,50kJM8K8CWmA70c7gfChYF
111,6hmYmasgOBfCcSAsZApRr1
120,0gW5uYyrJh6Tp6jTyUlWNG
166,3Ra5FBvDPpmKfUZKVA88st
103,33aFYq4gUZ8v8XyXeOjt69
154,2LixRfhHdyvv6KKWpVWBdz
28742,72s11NdqDajhJcVGnu5A6R
145,61ttcTapzmGGTJwsPRvL4O
119,7F1N7XfIeMubysW5dUmekt
188,50DSkg6uvU2xtwsZE8AqDy
20956,4NO6F7lf4hpht2lbhbHINm
180,74aJYiU6Y8EKVvujQGLzEm
190,0b8yW0XC8PbZglyW1o09G3
191,1xKmXnIkV8uXHfWYVoHnqM
187,5tV6Fk6pRBJIEi232T3IOL
27773,50LvPB6THjJcrg0r55dQYW
196,03oOPZMyjwxWyIiiDQ3528
29698,1XBjBlbNIAGKujPzW2K78w
29758,5GHzXfglV3YLirKvM0hysp
69682,7C2taICMcFGw6A2ejHOD92
29893,40DTKU4yhPMnqclRANzwy6
30031,0DUfwfgAfrFoy4rU5HigZN
207,5jJAPoKkkgYZyPnnoNLTLw
2135,7ayksoJ16I0E4Riftzvfaz
30380,7i0RJjZXpWXm7gIjxoD4bB
209,2duP1SlB8ar0yXcuXFffDw
12243,0XP3C7w2ZPtkkhEvFTYuaJ
170,2ibLlXoe9mkhU9MEcbVGBM
214,29X9ETznpo90KEYmabHyqb
244,2YgoMnJ4G17uK1bnxqLAav
297,02KW69PAOOmRB98tnQoL0S
215,56sDnr4gaGbyCYdV7gSCHq
20229,0O8QyKeSgVc7d3gGPwAhVX
220,3HBsuB82ZnaANDUBCmlBPl
284,4iHanj3ygiYiZCFYdVjrX9
212,0BKGjFBU0TWBEQVFFf0oZm
225,4s1wyNnHSt53k8DF9aiGSp
229,59Qp0eZhzkGpxCrIfV3yg5
243,4UZItDZ65Fr48ur7WNsINz
222,27FXtdsDbPqE4Waf2eMbpf
232,2M5zcQZJoHdbktN4hIAcRY
13601,6HkE90mgKy8jzqDVVFntYe
15293,2hMr9MtNJofNzJmGTrcxRX
15687,6NoVtbhzetSPmrPRC1muyF
314,1hdQKdPJPunK3w7OvA4jMY
354,0tNaK3gukeWNa4lZMxyKqU
360,3CaF2CkWG2VOn9epQ6mE6A
319,78y87GqvnSbQdDxCjg3o5w
278,61Bwn9JNcLdnCo1uXaFEU0
364,2SmWWW2ttL5QA3E624TOKX
387,2idfS1UBnrAbOAqgYPkIQh
370,18SfcBi0Eg7iIHomrGC4MN
340,230mhUccsFUtgPNxqhXfoy
269,0Y0TqLmGPKMXKQtDzi4ejl
15154,7DOw2QLH66rdaIG5Ha3d8V
343,5Ow8nUBwiF0zKVk5bZgEVw
373,3re7a7i5rTCq2yST6nbZw3
399,4On6me7YYfQ9no8Ke54V0V
256,5ecLCSGdIUGrsKXeplZkrs
366,52DtlOcMs0XT76WTBuJCFq
263,3Z7eqAu1lBb8rtnbbj39Oi
342,19k02eEUzq2b4BV6gd5Mib
18546,0mZyK8MDXhXQfEQ21KNWWo
20930,78JJhYjd2J7r4Py5fUl6Lj
378,5uXFtg1g1sJdF38Uwvm6iS
350,2yCs1tlY4fm7iTqa6KyWFA
18144,0vaO2Kcr84RFmWQMuojxDD
362,4Qoay4o6BXiW9MDBnU96Na
339,6wIkBbM3KUN2AWD57dMDeX
403,2gXpGifrv5HTV6lJjMKQJf
18186,4VNd4C0Xe8XinLNFu1ugpn
437,1VOoXWVoa2ILuo4VJZBclO
394,5lOBumgFWrGKdtYIA2vRxD
17683,70sWrlG6Z1jHypfshuGGdG
17827,5dBbMllCkMOHg7Okblmohk
18106,17MotPhSx1NImSqQKBiec1
18165,5UVUxDUv3eh2igZYyMs9oe
18163,0L3AfzPXciAanDIgZU06j1
18170,5OcFaVnt9q3P8nf5nWTDmH
18064,0ESZ1IPnuY4cmR4YD8oVjS
18171,26YNGTCMUA674HyV1TP4Sy
409,1qlyhk1POBMOFpQ7LNANSO
396,6jQcBp0ETYA8uTacmQmztj
17991,5MYx4GJhO9UrYmwh3pfBDj
349,0iPTAG0Ps8Gbxvn2WknTYo
363,0icGONLdXBBiKokkONKRVK
21758,42V2OzYbY1s3yqPwVFnNBR
22337,7q9992HFD3bPOGMpI7gGKU
446,2eGRi1ABhIWrol7ldgxIxp
313,6CCt1ZVDdcHMYkS3ylej9R
23284,6cLuxAGKJvouv5HPkIO9e9
22385,0TACH5kTjAQsbAey8XcVeT
22319,6Ph0eaU9p6JpWn193E67f8
22399,33a9QqefNzwcc9mOLjjiob
22546,72CHR40btfsWHnuwrkmbIy
22740,478hI6VFwhZ5uu3pOYTlND
22768,3LJfJ7euUSrTY5zuQWIblO
23064,2ajdZUTnpwvTgbK99ISmHk
458,4QCiDjIMnyuUHgm7osHsud
455,4hkY3UFU02h8paHGZfDGf5
23364,5GmklX6dvJf2rUQr6mUYkl
23378,6gOy5hyk01HxsFPoU6ZuhY
23397,4E7wpHWORX6NTNkXhCtPb8
23408,4gIjK9b0otUmauiierHpRt
23517,0NS0ZNzJIUa6YoSFvC3eEb
23614,1l8MbNCzDQ30t4Hf5ITy49
23616,5ZnzqMWjgc9vUlXAtzIcl0
418,2BwfVKk9UNuo9MThpkVaW5
463,5yvH1QHvmDXpKzQ4Sjcn3W
477,2P4GSvCp7b4941qdEvC2Ep
445,1i5d0IYQpYwM1GTUPioQnY
473,2ezJInWRQL8wKGCxs3v8tO
512,1VAupbjOIpMJk71kFmXrKy
424,5nyBTw1YmtNAFVTUNOuV4M
464,1vmJX00cwTh9L8kYn1JfT4
483,1948kh9P06S0CW1Oqp0MoQ
482,1y3Hv7gEfaRjKEp4AMB2tH
481,6gZIrrpjXdDc6fEsJ8bz0L
20218,2vwenSBX1ef8mpayYn4uv4
416,0niYO4gzW2uUaTSvnuWc8V
69715,2b4g6qZEtcryQPHc9D4orR
422,08ogGs0y9LEUYo9p29Seml
466,0uSiLWLgqqR7SUL00iz0iZ
433,78p0RoNA8epicS5hLk00gS
19405,2kKDEtdOqQEbddmsYCo5za
19942,6yX6iBTLLrski9wgOyeofH
20016,5QyY8nTz52zgfens9RuC9I
20157,2hqUDwbiZr4vug43Jpp0z4
449,0EDU5Lyl56cOh62DMEbAKm
451,0OS83mLy4bVAE3tyNB5myI
540,5vxuVOONDtZCU6XZCN3IEB
511,4EKjR6ZYn4srqNy3pQcqFx
24316,6ckGwz1GnPNjVyXAbINkwc
24250,11JC0FwzGrKY7OQhoTbcyo
24267,73rm3m5raE2nEqPiLKbKvu
24372,47YgTMXSOqVV3oxRIW4qmE
24393,5cwBjGLoXTKtYnkzv7Re7l
24430,4S7IC4U1qN3daDiJvFlmr9
24191,7BLnir5WzbkOWIYVqFNzJx
69745,2Wo5oaP19W1SpOtkY8Rxof
541,0E5rrPMLG0cCMLy24g0w3e
24236,5nTgorOSUR6Ctco2OiKnbB
516,3OWYUQKhISIdrUyaRVwvnb
499,0cwMtA9S6qHiM9Kj1YYwEB
24414,5bcGeQRWmWYORDo9KVOrQv
504,4UhYvW3mqQS4btbiJDfMyV
520,08BrWMI7FZnbEo8BwTvSxT
533,4qfbdFybzxyD0IWkQel5oC
538,7dnSemJzqIgV9LoeKfHvpw
560,0En1brz3ogFH34K3L3QdFy
510,6xrcYXGHgk5keUuCme2ekH
24237,35Pt0DY5awBzJJgZfOXRUF
674,0dOsUmRuQ52Tp8sEG10vjt
639,1pNjUfgUKZnwhAbaUr4gjI
633,1i681KwxOm2JFJUu1RjT30
575,1S3Ix2VbTr7N4OaO9SeQMa
676,3L0H23kRNMGBJI7Qm6m8zf
611,3zcPiLfnW0gIZ6NjBJmqKy
607,37wnPF622kB2IIa8kmTayV
597,3hUrwzlHojTidWt3IR3wl0
664,2FdZ34VLkeHegv7E1KqyOk
662,6nwKN2G61TtsdUspzhpfRd
671,2xe5FZM6bB4k1KhfTZBBSx
739,21rvMb4g6V7M3Ko6EZDAAi
678,00EO25i9JL0msvYJ4SNZYI
766,6Wl9JeWGE0cielG1d29ByH
666,0CKk7t3dL1rQuYxwDTu57z
642,4AtxdOHvY5TMJIIGMLRd0S
687,7DM4NREoZ5xgaJEU8fW87E
771,49Vp9Ofq1d1P99Alyb88kn
748,7dwEAzFgh9brBJyBT29m9T
702,2HfFezJzDa25Jxm1jBUUuA
20237,6FMIlzrN1831ZX8WF1ulS0
20253,32mDusrfKtQnE4vZFMFeXk
718,29oJKTqbOx1JqDzTKIdtyy
769,4gamrW01cAkBcwSOXX6GPP
826,654pIUri41bSf75azyqSdZ
727,0brc5AM2bgLfVSNqOdGYuc
803,1rJgSXCp4X17uvq1gECzLR
805,6Y6qmLH3EnXfB65PmkTppy
735,6pWxvVwLbszzUR4pPdNKiG
813,3p0YV2jXDe0ja40J8W7g59
844,5MTO1OmVMYVz3n14w2tJFn
783,0RS3kTOBiOgklGOU9Kui1m
728,494C67Yah6noMCqJDfH0Yt
802,6RYrVybxw2eMM5xXCibQF3
832,04V4qRXuoucqwcPBTW0wxp
842,00yZu9WA4YbHWr4c8yBppP
740,2056IELHrNfxViTxpc6Skg
736,5cM6MT6aIilTNro2ERHLRi
729,3KC2h8rHSNY1rq5Pv5KLau
724,5G6O74uDjYpl0BuDVQg5fb
738,3GwN7AT9zf1ZbpwgL8ArvQ
788,0EZtoyrFL0Jysr4YU7jIHn
856,4KbPAFknbXJfomrU5aRWHg
808,5ukdCEEZz2cDFPlCfdXcBa
722,771dB2UHgtAK10sw8SgQnW
932,71jXlesSMotAtJXLCWpvzo
921,6r8QEHkxWjN4t2HemWAMyN
853,5qEBYzPEdQgSRE0yABslQy
890,1LwyTuT7925K1zT4UwrK5x
930,4LHxHpEeB863F2s9dUCa5i
787,6kJmQ4vR6sl5Hq9pdnR94J
713,0We36imDWHPsKZfkEevdAZ
762,5YhljYtqj49KiHQ8t3VDQJ
884,3cqNkSpPVVEJv2UiXviQJF
833,4Yb7ZGjJMjnj6Jg2npifnV
875,2sWWhlMjV6y7t2QOb9BDn8
918,3YR1VNcG6ld2CHMSkia9Xs
24447,6dV7tQuFIXDX8nbGkWCSnz
1010,6vZaYrTbNPdkcxTBwfj9dI
922,5iTR8OHF9UrVqzw1TfQ1zR
1070,7nXkNq9UZcyUKdybIoe566
1081,0zRoRRbN9JpsWGNKyyIhWn
1027,0ZxWUnIMrFkhO1KafTQz1I
1064,1wTJHudeVpwXvplnDjtdRX
1025,5lz9zd2eeK5r9v4mhAvgFT
887,2sInCb6Hvl3ZJgxkwl6IEZ
1080,6bapVw651XKllXrLj1nPH3
1056,2WkSMTzbXX5psIx5zqnegj
945,3iZ9fgESLQKm7y1SFKFyql
975,5Y4LnFDSIDXDcMzfqS23KI
1092,2rZgltMy0ugG2Hd45BmD9l
1132,7mbgh0x2imSUPdcl9frGTc
1163,0uW6t7Ll9EqRVbdKgf5p7n
1109,5SkeaFZefSVE1n7pDdNnNM
1072,2HNlNnrQiXGCa1UMwLQXNq
1101,0fVoIDs9VMUndW7ZPvFRNF
1169,5iIFIoSy5dde6A8x28AkNM
1143,5mjwlqjFc0A77iVHRLBjcK
1120,02UwmGSlq6g9s8CHZ70h7C
1141,4RGiKEfdWWadxtS4Ve3Ukh
1136,7wpsk4526acaJ40FRkn7Nd
1250,5L4wAX7O53Geijs7pmMMba
1253,2OPK3j9ztPLLNcc2vfPpVI
1234,5qad2jhw9rXk2MlKO1khL1
1238,0NJHyLdeQpxPdGIUt29IMv
1258,2H6ApN2vfkaBtrUUNLEzXW
1199,0M4mFpUkiZFCTbojXnWkOF
1207,7n8G11J7VSWinRLyplaLGD
1212,3hcdgniIdgtEd1H12o7pTE
1221,4muq5j0ZuSThfcaTrG3SVC
1263,108HQw3bi3vuj7RReiRbwi
1236,6Yrw3GUWGscWGkJi6zSLkZ
1243,1kL9GvjcErmemhAxEA1EHH
1203,1J7lHgGg73LSlEOGZL7XAl
1269,40FdAHZA7x6U1waNOF53e3
1249,5FQtGicDSwpsdvatjf42K7
1256,6GG5crPCRBKj1tvOksz8oy
1270,61093j3wX2Vta6aBgAQuo7
1335,3LNFavFo7RWGQkEw4Gfo7k
1295,4fe6ZFLHP1hD0dQUcHtDGL
1285,68QobZG5Gb24EppKJddY7t
1334,38dyRGeXmYP37WJOoH94G5
1290,16LSN9h94oiVAHxqDvxqOF
20175,0DKE4mpNEOwEGmr935d5f1
1287,7iJvxAevVSCzMEBIT9tg39
1345,1DANPVCSVemqmkRqij3oZC
20257,1cgLvwlCly22cCf9QiVdjK
1325,08vqoIPzUKFbYWJLfwiz8a
1399,4siXDnYsAHE6K16X0VP1sR
1349,5zVDRAXOdL6omOvhJ1Sa5Q
1481,0z4nibXwkPtznWCDJnf1xv
1352,2f2kKOY9AdXJhwZnY89HdP
1411,0OcnZHMbddFEVbOxNPG5l2
24392,1doNmBGMoB2AvFsp7DHQyp
1374,1SDgIydYJLx0HoFR8HIhKz
1383,0MgbhdwRWSyOHBnXaaYcwi
1484,2wfHseIdsEzVrDDZZsiuKl
1362,0NShpiolVrABxF4nKiSL39
1398,0eVDo1w1SoyNP0xswwFYi7
1381,3M1c0JtXqZR0jBzspLZFXM
1371,64brhvGTVDKpPl5GASYZID
1373,2IBOTsCvUK65Wq5eiq0Pkw
1406,3UnvO8cEwVU5mhmhMsk4GM
1350,15XR3k2wheQrIuewbDBjz0
1482,0JKDMpyZUYUu0KLDirYJvw
1388,5cGtcft3qXqLmoHx2sW28j
1414,5h6mV0nAC8R10lcFcQJqpx
1319,7geZrlSleFvuDz0CvQXzuf
1359,5okcmS4UvdtEwPtZfSzy5s
1358,7yMG2ZYnPfw7Vu4c3v5eX7
1360,7juj6CgxnPK20hxlB2mgRU
1437,4LpEaVkPo1k9rsS9e8HRXS
1429,7eWCb7Xx4nyUpbnCObhIFR
1442,0CxAWHVlogP8cmw9Earfwf
1470,6QFYC5XDTsEkItYFCE20ZY
1452,2edvYcvSXkruwRtoU5KFbL
1502,5WsaJZX55CSUpLqmRuF9xs
1494,4F44X6C484zLb0jmhK6Gjx
1457,7GuHBrCcFO6f61Td0yNylX
1511,1nn5V08qmK0rKqWX5tFBac
1499,40kI0GqRS9dcdgFJ9Y1z9X
1434,1XmqIN7ytzed9t5swb90Vz
1473,4kX6iRxGnC8bTIo6263AqO
1529,24ABkdGBKdA3exs0b3NNJy
1572,5Q3ir1tmtUHBhBuP9m62uv
1456,7Br8ssnRVpji2MXDln8dtG
1556,2iGwIqfIXRskkGakunO9sf
1440,2aeAXppU0hh1d9sYd2nNVc
1462,42xaYQp7gKETil8CARTfV7
1487,5V4HpfaBGZsfZhtLOG8LhZ
1495,6XoXNsXj8wck0oVUNwxcmF
1576,3L42TTi6goUg2Yzjse7Zqf
1555,6ZockRpzgzwGcq2leU7g6s
1449,7obxkoJTa6Rsz5KwW0O1iN
1455,4h84MBLx3pcyVqeBcJoGkO
1445,7fsBiPftAgw8WzD0Dfy84O
1628,6HDFd2DXUnYvoIbTxVrfkc
1543,65bQc0fiRflLykPZoOGGIU
1505,4i4ZRPD25sKZAj3FlHQSPq
1530,1GAlMZa7tigvsBkiMwtSnO
1667,4Lz09Oo9KaM0RsS1m7Et89
1579,7etkLVVVJHYaRzZoCwZfrz
1539,4cluaygkHvDLIojRUyM58o
1522,4hSSj7xMGUkl6Oxp0FQnpA
1534,3LYl9B0Gfmz00OwCTKCkCh
1627,1wGpXlw44BbcFQ6zn5HVn8
1541,0V9SOqHRWOifVZQLFyDfG9
20292,0Zzqjs8EyDL2ReYnkch8mZ
1512,25mWzsv9Pf3fBVhLyP3chV
1562,6xCsF6VpvkE6aY9ra3rDwE
1575,1NyhpyYHjhkJAjWRQisxpx
1588,2JPD7MQeNXhJ8XqGKZgeTf
1710,1CWZZ78co8ZnIBn9dR3MVK
1692,2AMuMqKTA0BLmY0fkq7Rna
1644,0D8j3vMTfV9bnyo15nM5SX
1623,4BcMDp6g80FsQ718Pa7tpc
1600,0gPoXgmh4QCj4i1gzWwdUm
1704,49TpHeDvwRsjKAwnCrMyRt
1690,6vgw0jwJkUnW2NR1rzsQU3
1807,28FzVG8cFUTTZ4jC6KOr8s
1774,2TV6OGSsDnoV2EpybXrNZ1
1786,4Pm36rot1otNp8EjlVp8b6
1809,5oq46vINX6yvYPAUaAf25x
1806,7hOsjQ6Q4GbI0SCUhJ8U3J
1754,03OVZY2d5IlYU1kFGTZsHR
1785,1kDoUef0dmOpyeTJAR4osP
1619,1dNMfAQmbDNoWEo7fgwjR9
1772,70dXHIsSNy8YncG3A0gkWZ
1791,2EqKTm9ltVzMpSWZHpSOy2
1788,4GpJZbbrIakDWyjkrjotQY
1671,07hBTbmzz6ddI7NRK6TZu2
